Price,Close,LogReturn
Ticker,AAPL,
Date,,
2024-10-07,221.2031707763672,-0.022788525372771064
2024-10-08,225.27420043945312,0.018236724872879286
2024-10-09,229.03591918945312,0.016560514759523887
2024-10-10,228.53700256347656,-0.002180709565511422
2024-10-11,227.05029296875,-0.006526586174226093
2024-10-14,230.79205322265625,0.01634555472672354
2024-10-15,233.33645629882812,0.010964327826691427
2024-10-16,231.27099609375,-0.008891264233627913
2024-10-17,231.6401824951172,0.0015950640067374522
2024-10-18,234.4839324951172,0.012201837197696514
2024-10-21,235.96067810058594,0.0062781055310274485
2024-10-22,235.342041015625,-0.002625223301976332
2024-10-23,230.25323486328125,-0.021860225234767886
2024-10-24,230.06365966796875,-0.0008236725972155972
2024-10-25,230.9018096923828,0.003636502097341624
2024-10-28,232.88743591308594,0.00856267527365504
2024-10-29,233.15684509277344,0.0011561528407374728
2024-10-30,229.59469604492188,-0.01539581867423149
2024-10-31,225.4138946533203,-0.018377319198534164
2024-11-01,222.4204864501953,-0.0133685706627226
2024-11-04,221.52244567871094,-0.004045754223925359
2024-11-05,222.95928955078125,0.006465277482363723
2024-11-06,222.23089599609375,-0.003272283299563934
2024-11-07,226.98043823242188,0.021146925153982192
2024-11-08,226.7107391357422,-0.0011889106154221152
2024-11-11,223.98373413085938,-0.012101494233944108
2024-11-12,223.98373413085938,0.0
2024-11-13,224.8727569580078,0.003961283872802802
2024-11-14,227.9693603515625,0.01367651789709803
2024-11-15,224.7528839111328,-0.014209730591478287
2024-11-18,227.7695770263672,0.013332985939628984
2024-11-19,228.02928161621094,0.0011395580003046447
2024-11-20,228.7484893798828,0.0031490514805055008
2024-11-21,228.26902770996094,-0.002098220868550844
2024-11-22,229.61753845214844,0.005890169053299483
2024-11-25,232.61424255371094,0.012966421654385205
2024-11-26,234.8018341064453,0.009360429110504982
2024-11-27,234.67198181152344,-0.0005531822812282468
2024-11-29,237.06935119628906,0.010164002412875916
2024-12-02,239.3268585205078,0.009477507067357113
2024-12-03,242.3834991455078,0.012690952567357212
2024-12-04,242.74310302734375,0.0014825158879696238
2024-12-05,242.7730712890625,0.00012344907684701926
2024-12-06,242.5732879638672,-0.0008232608843984134
2024-12-09,246.47900390625,0.015972929877624425
2024-12-10,247.4978790283203,0.004125199385403575
2024-12-11,246.2192840576172,-0.005179474908716754
2024-12-12,247.68768310546875,0.0059460727296458205
2024-12-13,247.85748291015625,0.0006853050861063307
2024-12-16,250.7642822265625,0.01165946795563418
2024-12-17,253.20159912109375,0.009672622642056254
2024-12-18,247.77757263183594,-0.021654546719868356
2024-12-19,249.51565551757812,0.006990201614131423
2024-12-20,254.21051025390625,0.018641043508313682
2024-12-23,254.98965454101562,0.00306026961125
2024-12-24,257.91644287109375,0.011412693717317735
2024-12-26,258.7355041503906,0.003170652777715847
2024-12-27,255.30929565429688,-0.013330586108350995
2024-12-30,251.9230194091797,-0.013352171986366934
2024-12-31,250.1449737548828,-0.00708291750071551
2025-01-02,243.5821990966797,-0.026586185957715384
2025-01-03,243.0927276611328,-0.002011492985041889
2025-01-06,244.73092651367188,0.006716382023496183
2025-01-07,241.94400024414062,-0.011453052459544375
2025-01-08,242.43344116210938,0.0020209078404793547
2025-01-10,236.58987426757812,-0.02439904948116212
2025-01-13,234.14256286621094,-0.010397980925632412
2025-01-14,233.02378845214844,-0.0047896281471401245
2025-01-15,237.60874938964844,0.019484866125634912
2025-01-16,228.00930786132812,-0.04123895876664944
2025-01-17,229.7274169921875,0.007507010498671303
2025-01-21,222.39547729492188,-0.032436236307508956
2025-01-22,223.58416748046875,0.005330705176035379
2025-01-23,223.41436767578125,-0.0007597331959731219
2025-01-24,222.5353240966797,-0.003942349255244434
2025-01-27,229.6075439453125,0.03128567181996686
2025-01-28,237.99832153320312,0.03589210045480072
2025-01-29,239.0971221923828,0.004606217126666895
2025-01-30,237.3290557861328,-0.00742223918336674
2025-01-31,235.74081420898438,-0.006714642572797477
2025-02-03,227.75958251953125,-0.03444234665165203
2025-02-04,232.54432678222656,0.020790249698293767
2025-02-05,232.21469116210938,-0.0014185229878907809
2025-02-06,232.9638671875,0.00322102839724635
2025-02-07,227.3800048828125,-0.0242607169164075
2025-02-10,227.64999389648438,0.0011866867946287159
2025-02-11,232.6199951171875,0.021596864950554004
2025-02-12,236.8699951171875,0.0181052469002164
2025-02-13,241.52999877929688,0.0194822371053569
2025-02-14,244.60000610351562,0.012630564280164371
2025-02-18,244.47000122070312,-0.0005316412126184736
2025-02-19,244.8699951171875,0.0016348305414047041
2025-02-20,245.8300018310547,0.003912810045455582
2025-02-21,245.5500030517578,-0.001139642666854185
2025-02-24,247.10000610351562,0.006292532781645794
2025-02-25,247.0399932861328,-0.00024289803598980076
2025-02-26,240.36000061035156,-0.02741243765411392
2025-02-27,237.3000030517578,-0.01281262570299563
2025-02-28,241.83999633789062,0.018951159026453217
2025-03-03,238.02999877929688,-0.015879624308909664
2025-03-04,235.92999267578125,-0.008861591205009525
2025-03-05,235.74000549316406,-0.0008055937143747655
2025-03-06,235.3300018310547,-0.0017407339005489856
2025-03-07,239.07000732421875,0.015767634514395192
2025-03-10,227.47999572753906,-0.0496941230571602
2025-03-11,220.83999633789062,-0.029623862823691977
2025-03-12,216.97999572753906,-0.017633277129478004
2025-03-13,209.67999267578125,-0.034222639619038715
2025-03-14,213.49000549316406,0.01800749480985239
2025-03-17,214.0,0.0023859961273084147
2025-03-18,212.69000244140625,-0.006140297016690643
2025-03-19,215.24000549316406,0.01191799213716932
2025-03-20,214.10000610351562,-0.005310486038913763
2025-03-21,218.27000427246094,0.019289624021771094
2025-03-24,220.72999572753906,0.011207367671882662
2025-03-25,223.75,0.013589141357894689
2025-03-26,221.52999877929688,-0.00997134217070943
2025-03-27,223.85000610351562,0.010418196968815085
2025-03-28,217.89999389648438,-0.026939998013123585
2025-03-31,222.1300048828125,0.01922660411136273
2025-04-01,223.19000244140625,0.004760619523474436
2025-04-02,223.88999938964844,0.0031314195104993705
2025-04-03,203.19000244140625,-0.0970133431749755
2025-04-04,188.3800048828125,-0.07568028859562168
2025-04-07,181.4600067138672,-0.03742594457404607
2025-04-08,172.4199981689453,-0.05110193057859606
2025-04-09,198.85000610351562,0.1426174521857242
2025-04-10,190.4199981689453,-0.04331865310609675
2025-04-11,198.14999389648438,0.039792139592270785
2025-04-14,202.52000427246094,0.021814379364254816
2025-04-15,202.13999938964844,-0.001878144571130347
2025-04-16,194.27000427246094,-0.03971155758399116
2025-04-17,196.97999572753906,0.013853213008659493
2025-04-21,193.16000366210938,-0.019583299087451427
2025-04-22,199.74000549316406,0.03349766835227687
2025-04-23,204.60000610351562,0.024040335032419813
2025-04-24,208.3699951171875,0.01825843879975244
2025-04-25,209.27999877929688,0.004357740287230528
2025-04-28,210.13999938964844,0.0041009099201662
2025-04-29,211.2100067138672,0.005078958627559431
2025-04-30,212.5,0.006089057380782453
2025-05-01,213.32000732421875,0.00385143170235058
2025-05-02,205.35000610351562,-0.03807754994175382
